,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-73p5_dMchi-7p0_ctau-10,70.0,0.1,10.0,0.0,160.49658118782665,0.0
sig_2018_Mchi-77p0_dMchi-14p0_ctau-1,70.0,0.2,1.0,0.0,160.49658118782665,0.0
sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80.0,0.1,1.0,0.23651257030466366,160.49658118782665,0.01866901200401873
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,0.0015805164697864295,160.49658118782665,0.00012475734760728838
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80.0,0.1,10.0,0.012379079558276902,160.49658118782665,0.0009771370061831225
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,80.0,0.1,100.0,0.0,160.49658118782665,0.0
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,80.0,0.2,100.0,4.1174613966913696e-05,160.49658118782665,3.250099398179817e-06
65,80.0,0.2,1.0,0.0,160.49658118782665,0.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,0.0008993756984515046,160.49658118782665,7.099181108591921e-05
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,0.0,160.49658118782665,0.0
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,0.0,160.49658118782665,0.0
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,0.22278456887943543,160.49658118782665,0.01758539846471029
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,1.414438198032764e-05,160.49658118782665,1.1164803487612176e-06
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,0.012435050745764361,160.49658118782665,0.0009815550663722133
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,0.0005981792309111748,160.49658118782665,4.721700511752973e-05
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,2.074906133868046e-05,160.49658118782665,1.6378177054393466e-06
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,0.0,160.49658118782665,0.0
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,0.0145187672065584,160.49658118782665,0.0011460322760588912
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,0.422625401587309,160.49658118782665,0.03335974356573609
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,0.005391657664956193,160.49658118782665,0.0004255880418489619
