,m1,delta,ctau,Signal,Background,S/sqrt(B)
sig_2018_Mchi-22p0_dMchi-4p0_ctau-100,20.0,0.2,100.0,0.09941034583916863,239.8144435153838,0.006419392294166664
sig_2018_Mchi-21p0_dMchi-2p0_ctau-100,20.0,0.1,100.0,1.9857248162661554,239.8144435153838,0.1282275650111658
sig_2018_Mchi-33p0_dMchi-6p0_ctau-10,30.0,0.2,10.0,859.9668756110783,239.8144435153838,55.532094652076154
sig_2018_Mchi-33p0_dMchi-6p0_ctau-1,30.0,0.2,1.0,4273.6220764990385,239.8144435153838,275.9678220055963
sig_2018_Mchi-31p5_dMchi-3p0_ctau-1,30.0,0.1,1.0,1824.8184023954568,239.8144435153838,117.83708316982235
sig_2018_Mchi-31p5_dMchi-3p0_ctau-10,30.0,0.1,10.0,1174.4739017630895,239.8144435153838,75.8412884598097
sig_2018_Mchi-31p5_dMchi-3p0_ctau-100,30.0,0.1,100.0,309.13630670992774,239.8144435153838,19.962381263127575
sig_2018_Mchi-33p0_dMchi-6p0_ctau-100,30.0,0.2,100.0,23.616074392976603,239.8144435153838,1.5250006897874455
sig_2018_Mchi-42p0_dMchi-4p0_ctau-10,40.0,0.1,10.0,73.27775517911462,239.8144435153838,4.73188834582344
sig_2018_Mchi-44p0_dMchi-8p0_ctau-1,40.0,0.2,1.0,43.65524352127294,239.8144435153838,2.819023829912192
sig_2018_Mchi-42p0_dMchi-4p0_ctau-100,40.0,0.1,100.0,1.918028982878199,239.8144435153838,0.12385612753622831
sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,40.0,0.2,10.0,2.9375717196924636,239.8144435153838,0.18969278400322903
sig_2018_Mchi-42p0_dMchi-4p0_ctau-1,40.0,0.1,1.0,1019.4402550203516,239.8144435153838,65.83003873689846
sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,40.0,0.2,100.0,0.07257736911218778,239.8144435153838,0.004686661132468344
sig_2018_Mchi-55p0_dMchi-10p0_ctau-100,50.0,0.2,100.0,0.03462341250755663,239.8144435153838,0.0022357961394516104
sig_2018_Mchi-60p0_dMchi-20p0_ctau-10,50.0,0.4,10.0,0.043657640475805407,239.8144435153838,0.0028191786125087645
sig_2018_Mchi-60p0_dMchi-20p0_ctau-1,50.0,0.4,1.0,0.6670571449284872,239.8144435153838,0.04307500853935825
sig_2018_Mchi-60p0_dMchi-20p0_ctau-100,50.0,0.4,100.0,0.0012307986975846133,239.8144435153838,7.947844470562107e-05
sig_2018_Mchi-55p0_dMchi-10p0_ctau-1,50.0,0.2,1.0,21.59565013694387,239.8144435153838,1.3945324192001232
sig_2018_Mchi-55p0_dMchi-10p0_ctau-10,50.0,0.2,10.0,1.4606259588310695,239.8144435153838,0.09431946892076495
sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,50.0,0.1,10.0,30.162666947907294,239.8144435153838,1.9477448764756342
sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,50.0,0.1,1.0,446.65589145808025,239.8144435153838,28.842665857022038
sig_2018_Mchi-52p5_dMchi-5p0_ctau-100,50.0,0.1,100.0,0.8369347558955232,239.8144435153838,0.05404480265472649
65,60.0,0.2,1.0,0.0,239.8144435153838,0.0
66,60.0,0.2,10.0,0.0,239.8144435153838,0.0
67,60.0,0.2,100.0,0.0,239.8144435153838,0.0
sig_2018_Mchi-63p0_dMchi-6p0_ctau-1,60.0,0.1,1.0,288.40574075543924,239.8144435153838,18.623711387084118
sig_2018_Mchi-63p0_dMchi-6p0_ctau-100,60.0,0.1,100.0,0.5237135122372557,239.8144435153838,0.033818637853306494
sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,60.0,0.1,10.0,19.267592754591536,239.8144435153838,1.2441988347578283
sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,70.0,0.1,1.0,214.83483713934345,239.8144435153838,13.872893071733678
sig_2018_Mchi-73p5_dMchi-7p0_ctau-100,70.0,0.1,100.0,0.42631989026152384,239.8144435153838,0.027529474878021317
sig_2018_Mchi-77p0_dMchi-14p0_ctau-1,70.0,0.2,1.0,10.051900135388616,239.8144435153838,0.6490983380667631
sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,70.0,0.2,100.0,0.017172566650497646,239.8144435153838,0.0011089131729369098
sig_2018_Mchi-77p0_dMchi-14p0_ctau-10,70.0,0.2,10.0,0.6596605270082629,239.8144435153838,0.042597374227967756
sig_2018_Mchi-73p5_dMchi-7p0_ctau-10,70.0,0.1,10.0,16.063484569357087,239.8144435153838,1.0372945410412864
sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80.0,0.1,1.0,168.88982424827316,239.8144435153838,10.906008093931742
sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80.0,0.1,10.0,11.494325514247477,239.8144435153838,0.7422425101727279
sig_2018_Mchi-84p0_dMchi-8p0_ctau-100,80.0,0.1,100.0,0.3687890271640218,239.8144435153838,0.023814437211394982
sig_2018_Mchi-88p0_dMchi-16p0_ctau-10,80.0,0.2,10.0,0.5538626904816482,239.8144435153838,0.035765511700930244
sig_2018_Mchi-88p0_dMchi-16p0_ctau-100,80.0,0.2,100.0,0.015967796409403254,239.8144435153838,0.0010311155077478663
68,80.0,0.2,1.0,0.0,239.8144435153838,0.0
sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90.0,0.2,100.0,0.011977921833275089,239.8144435153838,0.0007734705926992254
sig_2018_Mchi-94p5_dMchi-9p0_ctau-1,90.0,0.1,1.0,133.03273611412115,239.8144435153838,8.590547732974654
sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90.0,0.1,10.0,9.288338109924457,239.8144435153838,0.5997915567553593
sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,90.0,0.2,10.0,0.4169721302868439,239.8144435153838,0.026925846172752926
sig_2018_Mchi-99p0_dMchi-18p0_ctau-1,90.0,0.2,1.0,5.744739225882298,239.8144435153838,0.3709647563070403
sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90.0,0.1,100.0,0.28752019564061604,239.8144435153838,0.01856652758555676
sig_2018_Mchi-105p0_dMchi-10p0_ctau-1,100.0,0.1,1.0,108.2197257260296,239.8144435153838,6.988255272005943
sig_2018_Mchi-110p0_dMchi-20p0_ctau-1,100.0,0.2,1.0,4.329873980263598,239.8144435153838,0.2796002712694047
sig_2018_Mchi-110p0_dMchi-20p0_ctau-10,100.0,0.2,10.0,0.34109650631205474,239.8144435153838,0.022026201254035257
sig_2018_Mchi-110p0_dMchi-20p0_ctau-100,100.0,0.2,100.0,0.010638109852402409,239.8144435153838,0.0006869526489878027
sig_2018_Mchi-105p0_dMchi-10p0_ctau-10,100.0,0.1,10.0,7.760092173267197,239.8144435153838,0.5011055487090647
sig_2018_Mchi-105p0_dMchi-10p0_ctau-100,100.0,0.1,100.0,0.2403636527446865,239.8144435153838,0.015521408432914233
